596	NM_001170535.3	chr1	+	1447541	1470065	1447648	1469452	16	1447541,1451391,1452690,1453095,1454300,1455520,1455927,1458123,1458890,1459218,1459652,1460619,1461840,1463074,1464602,1469305,	1447853,1451468,1452792,1453155,1454370,1455686,1455997,1458279,1458947,1459344,1459777,1460671,1461911,1463242,1464711,1470065,	0	ATAD3A	cmpl	cmpl	0,1,0,0,0,1,2,0,0,0,0,2,0,2,2,0,
596	NM_001114748.2	chr1	-	1470157	1476004	1470738	1475726	4	1470157,1470968,1475063,1475669,	1470887,1471177,1475170,1476004,	0	TMEM240	cmpl	cmpl	1,2,0,0,
596	NM_080875.5	chr1	+	1550879	1565985	1558832	1565910	20	1550879,1551887,1558768,1559153,1560174,1560370,1560665,1560925,1562029,1562216,1562453,1562675,1563052,1563398,1563652,1563868,1564512,1564764,1565018,1565671,	1551013,1551994,1559079,1559325,1560281,1560565,1560808,1561033,1562134,1562379,1562587,1562824,1563209,1563559,1563779,1564102,1564691,1564946,1565084,1565985,	0	MIB2	cmpl	cmpl	-1,-1,0,1,2,1,1,0,0,0,1,0,2,0,2,0,0,2,1,1,
596	NM_006983.2	chr1	+	1567551	1570030	1567597	1570001	8	1567551,1568161,1568359,1568566,1569126,1569367,1569580,1569826,	1567753,1568292,1568499,1568734,1569291,1569478,1569707,1570030,	0	MMP23B	cmpl	cmpl	0,0,2,1,1,1,1,2,
597	NM_024011.4	chr1	-	1633817	1655796	1634345	1654257	20	1633817,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640956,1643702,1647784,1650766,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1655796,	0	CDK11A	cmpl	cmpl	0,2,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,0,-1,
598	NM_002074.5	chr1	-	1716724	1822526	1718769	1756892	12	1716724,1718760,1720491,1721833,1724683,1735857,1737913,1747194,1749275,1756835,1770628,1822258,	1718492,1718876,1720708,1722035,1724750,1736020,1737977,1747301,1749314,1756938,1770677,1822526,	0	GNB1	cmpl	cmpl	-1,1,0,2,1,0,2,0,0,0,-1,-1,
599	NM_001304360.2	chr1	-	1853395	1935225	1853725	1922395	39	1853395,1854027,1854423,1854805,1855213,1855829,1857221,1857666,1857895,1858090,1858332,1859045,1860222,1861498,1870293,1871032,1871754,1873466,1875769,1877755,1878428,1887129,1888058,1890558,1891402,1895187,1896326,1897809,1900073,1902097,1903418,1904375,1905463,1916824,1918375,1919950,1920327,1922328,1935139,	1853827,1854162,1854584,1854938,1855368,1855959,1857377,1857786,1857951,1858200,1858467,1859185,1860321,1861775,1870427,1871206,1871842,1873595,1875891,1877878,1878493,1887289,1888223,1890648,1891469,1895306,1896500,1897965,1900272,1902255,1903521,1904486,1905637,1916929,1918474,1920094,1920412,1922414,1935225,	0	CFAP74	cmpl	cmpl	0,0,1,0,1,0,0,0,1,2,2,0,0,2,0,0,2,2,0,0,1,0,0,0,2,0,0,0,2,0,2,2,2,2,2,2,1,0,-1,
599	NM_000815.5	chr1	+	1950783	1962197	1950862	1961721	9	1950783,1956380,1956772,1956956,1959015,1959593,1960549,1960989,1961421,	1950930,1956493,1956840,1957177,1959098,1959731,1960705,1961201,1962197,	0	GABRD	cmpl	cmpl	0,2,1,0,2,1,1,1,0,
75	NM_003036.4	chr1	+	2159757	2241652	2160205	2238204	7	2159757,2234416,2234723,2235278,2235731,2237458,2238015,	2161174,2234542,2234839,2235541,2236024,2237689,2241652,	0	SKI	cmpl	cmpl	0,0,0,2,1,0,0,
602	NM_024848.3	chr1	-	2252691	2322993	2252821	2322972	14	2252691,2255535,2267907,2268155,2288870,2290030,2303919,2305899,2316416,2317245,2318857,2319677,2321363,2322896,	2253018,2255582,2267987,2268289,2289037,2290154,2304030,2305996,2316504,2317336,2318968,2319776,2321435,2322993,	0	MORN1	cmpl	cmpl	1,2,0,1,2,1,1,0,2,1,1,1,1,0,
602	NM_153818.2	chr1	-	2335412	2344003	2337204	2343941	6	2335412,2337922,2338158,2339890,2341809,2343829,	2337273,2338058,2338394,2340297,2341890,2344003,	0	PEX10	cmpl	cmpl	0,2,0,1,1,0,
603	NM_001303012.2	chr1	+	2398889	2436971	2399058	2435066	22	2398889,2409914,2411172,2411621,2415886,2418345,2418611,2419036,2420645,2421198,2422630,2426294,2426926,2428045,2428266,2428940,2429961,2430182,2430522,2431079,2433550,2435055,	2399101,2410061,2411416,2411751,2416057,2418439,2418815,2419157,2420817,2421306,2422774,2426387,2427009,2428143,2428449,2429048,2430086,2430267,2430669,2431159,2434349,2436971,	0	PLCH2	cmpl	cmpl	0,1,1,2,0,0,1,1,2,0,0,0,0,2,1,1,1,0,1,1,0,1,
75	NM_003820.4	chr1	+	2487809	2495268	2488103	2494712	8	2487809,2489164,2489781,2491261,2492062,2493111,2494303,2494586,	2488172,2489273,2489907,2491417,2492153,2493254,2494335,2495268,	0	TNFRSF14	cmpl	cmpl	0,0,1,1,1,2,1,0,
604	NM_033467.4	chr1	-	2522077	2564455	2522428	2560923	24	2522077,2522995,2523370,2524093,2524271,2525252,2525823,2526228,2526714,2527447,2527999,2529645,2530092,2535322,2535585,2536996,2537686,2538412,2540777,2541108,2542719,2543565,2560769,2564304,	2522528,2523072,2523466,2524159,2524405,2525372,2525882,2526332,2526798,2527546,2528128,2529739,2530229,2535412,2535720,2537062,2537805,2538508,2540858,2541270,2542779,2543643,2560960,2564455,	0	MMEL1	cmpl	cmpl	2,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,-1,
9	NM_022114.4	chr1	+	2985766	3355185	2985823	3350375	17	2985766,3102688,3160650,3301715,3313054,3319354,3321302,3322058,3327947,3331123,3334391,3335230,3342144,3342614,3347435,3348529,3350240,	2985860,3103038,3160701,3301850,3313157,3319562,3321450,3322212,3329364,3331211,3334561,3335308,3342314,3342789,3347672,3348704,3355185,	0	PRDM16	cmpl	cmpl	0,1,0,0,0,1,2,0,1,2,0,2,2,1,2,2,0,
610	NM_014448.4	chr1	+	3371228	3397677	3379648	3397151	15	3371228,3379629,3382711,3383731,3385443,3385996,3389641,3389956,3391271,3392533,3394438,3394987,3396080,3396375,3397011,	3371375,3380236,3382757,3383901,3385500,3386157,3389794,3390086,3391346,3392626,3394590,3395176,3396154,3396477,3397677,	0	ARHGEF16	cmpl	cmpl	-1,0,0,1,0,0,2,2,0,0,0,2,2,1,1,
76	NM_001409.4	chr1	-	3404514	3528072	3407091	3527832	37	3404514,3407475,3409202,3410334,3410559,3410934,3411176,3412453,3413218,3413551,3413796,3414934,3415261,3415701,3416151,3416359,3417196,3417529,3417740,3418359,3421771,3421985,3422671,3424358,3425121,3425638,3426433,3427346,3428113,3428569,3431113,3431965,3440687,3496388,3511901,3519029,3527701,	3407153,3407523,3409331,3410463,3410688,3411063,3411305,3412582,3413347,3413683,3413925,3415063,3415390,3415830,3416280,3416488,3417328,3417658,3417872,3418485,3421906,3422120,3422800,3424487,3425253,3425809,3426556,3427466,3428251,3428692,3431236,3432091,3440810,3496493,3512011,3519164,3528072,	0	MEGF6	cmpl	cmpl	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,
612	NM_005427.4	chr1	+	3569079	3652765	3598929	3649643	14	3569079,3598896,3599623,3624112,3638584,3639917,3643678,3644191,3644692,3645890,3646563,3647490,3648026,3649310,	3569205,3598994,3599744,3624355,3638771,3640033,3643788,3644334,3644781,3646012,3646712,3647629,3648120,3652765,	0	TP73	cmpl	cmpl	-1,0,2,0,0,1,0,2,1,0,2,1,2,0,
76	NM_152492.3	chr1	+	3669013	3688209	3669045	3688087	12	3669013,3670681,3672020,3673296,3677844,3679183,3679671,3680269,3683098,3683796,3686346,3687964,	3669363,3670805,3672131,3673454,3677994,3679276,3680038,3680400,3683176,3684009,3686451,3688209,	0	CCDC27	cmpl	cmpl	0,0,1,1,0,0,0,1,0,0,0,0,
613	NM_001163724.3	chr1	+	3689312	3692520	3691937	3692485	4	3689312,3689626,3691862,3692358,	3689405,3689745,3692047,3692520,	0	SMIM1	cmpl	cmpl	-1,-1,0,2,
613	NM_014704.4	chr1	-	3728649	3773775	3731965	3768971	22	3728649,3732843,3739737,3739987,3742321,3742933,3743271,3745829,3746354,3747609,3750425,3751488,3753058,3753855,3755527,3756171,3761470,3761852,3764038,3765171,3768858,3773452,	3732081,3732934,3739805,3740126,3742430,3743000,3743308,3745937,3746561,3747786,3750599,3751656,3753256,3754083,3755683,3756340,3761547,3761915,3764177,3765345,3768985,3773775,	0	CEP104	cmpl	cmpl	1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,-1,
78	NM_015102.5	chr1	-	5922870	6052485	5923324	6046349	30	5922870,5923949,5924397,5925161,5926432,5927089,5927799,5933311,5934530,5934933,5937152,5940173,5947345,5950927,5964676,5965351,5965691,5967174,5969211,5987708,5993206,6007163,6008129,6012759,6021853,6027358,6029146,6038329,6046214,6052303,	5923465,5924093,5924577,5925333,5926518,5927175,5927956,5933395,5934717,5935160,5937358,5940299,5947526,5951088,5964864,5965543,5965843,5967282,5969273,5987847,5993389,6007290,6008311,6012896,6022009,6027423,6029319,6038473,6046387,6052485,	0	NPHP4	cmpl	cmpl	0,0,0,2,0,1,0,0,2,0,1,1,0,1,2,2,0,0,1,0,0,2,0,1,1,2,0,0,0,-1,
78	NM_003636.4	chr1	+	6086392	6161240	6100628	6158634	16	6086392,6100576,6101890,6132814,6133792,6142254,6145263,6147526,6149067,6150448,6154459,6155382,6155589,6156695,6157328,6158544,	6086505,6100705,6101932,6132858,6133830,6142334,6145308,6147571,6149111,6150535,6154545,6155503,6155684,6156816,6157417,6161240,	0	KCNAB2	cmpl	cmpl	-1,0,2,2,1,0,2,2,2,1,1,0,1,0,1,0,
632	NM_015557.3	chr1	-	6161846	6240381	6166339	6240083	42	6161846,6166293,6166454,6166675,6169854,6170453,6171834,6172199,6172968,6181164,6181553,6184007,6184576,6185159,6185583,6185825,6186631,6188105,6188558,6188897,6190263,6191690,6194187,6194777,6195289,6196576,6196787,6202187,6202473,6203882,6204083,6206271,6206724,6208913,6209305,6211091,6212471,6214719,6215658,6219395,6228209,6240004,	6165487,6166347,6166569,6166839,6170050,6170586,6171943,6172337,6173058,6181297,6181633,6184167,6184721,6185293,6185672,6185918,6186806,6188278,6188669,6189129,6190388,6191808,6194319,6194919,6195463,6196698,6196925,6202388,6202665,6203991,6204215,6206483,6206931,6209135,6209472,6211215,6212596,6214958,6215777,6219575,6228337,6240381,	0	CHD5	cmpl	cmpl	-1,1,0,1,0,2,1,1,1,0,1,0,2,0,1,1,0,1,1,0,1,0,0,2,2,0,0,0,0,2,2,0,0,0,1,0,1,2,0,0,1,0,
632	NM_207396.3	chr1	+	6266178	6281359	6266595	6279467	18	6266178,6266595,6267438,6268940,6269174,6269327,6269473,6269983,6270282,6270429,6270929,6271080,6271926,6272290,6272741,6273125,6278348,6279295,	6266362,6266786,6267571,6269085,6269256,6269403,6269599,6270030,6270355,6270498,6270998,6271178,6272113,6272476,6272793,6273243,6278429,6281359,	0	RNF207	cmpl	cmpl	-1,0,2,0,1,2,0,0,2,0,0,0,2,0,0,1,2,2,
633	NM_207370.4	chr1	-	6307412	6321158	6309397	6314965	6	6307412,6310499,6311397,6313777,6314609,6320884,	6310063,6310684,6311590,6314207,6315074,6321158,	0	GPR153	cmpl	cmpl	0,1,0,2,0,-1,
634	NM_031475.3	chr1	+	6484835	6521004	6485015	6520206	13	6484835,6488285,6500313,6500685,6500993,6504540,6505723,6508700,6511662,6511892,6517243,6517420,6520058,	6485309,6488479,6500500,6500868,6501125,6504742,6505995,6509151,6511808,6512156,6517323,6517432,6521004,	0	ESPN	cmpl	cmpl	0,0,2,0,0,0,1,0,1,0,0,2,2,
634	NM_020631.6	chr1	-	6527181	6551727	6527622	6537631	21	6527181,6527884,6529101,6529394,6529603,6530295,6530565,6530794,6531049,6531547,6531817,6532586,6533045,6533310,6534072,6534510,6535106,6535521,6535990,6537588,6551696,	6527632,6528646,6529301,6529510,6529736,6530415,6530703,6530944,6531160,6531697,6531868,6532682,6533234,6533514,6534224,6534647,6535198,6535582,6536096,6537718,6551727,	0	PLEKHG5	cmpl	cmpl	2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,-1,
635	NM_138697.4	chr1	+	6615366	6639815	6615433	6639644	6	6615366,6630968,6634690,6636474,6637009,6638712,	6615624,6631275,6635452,6636687,6637130,6639815,	0	TAS1R1	cmpl	cmpl	0,2,0,0,0,1,
9	NM_015215.4	chr1	+	6845513	7829766	6845590	7826551	23	6845513,6880240,6885151,7151363,7309550,7527889,7700459,7721785,7723412,7730970,7737658,7792507,7796403,7796990,7797314,7798018,7804894,7805904,7807769,7811258,7812518,7815697,7826518,	6845635,6880310,6885270,7151431,7309686,7527961,7700613,7721926,7725259,7731097,7737793,7792659,7796600,7797069,7797630,7798542,7805082,7806151,7807841,7811452,7812593,7815728,7829766,	0	CAMTA1	cmpl	cmpl	0,0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,2,2,0,
80	NM_016831.4	chr1	+	7844350	7905237	7844937	7902815	22	7844350,7844713,7845500,7846780,7848104,7854019,7858584,7861172,7863106,7863751,7868952,7869952,7870497,7879344,7880174,7880526,7886539,7887177,7889896,7895821,7897058,7902731,	7844528,7845065,7845646,7846896,7848306,7854068,7858733,7861251,7863213,7863908,7869058,7870081,7870627,7879480,7880299,7880700,7886770,7887875,7890221,7896005,7897209,7905237,	0	PER3	cmpl	cmpl	-1,0,2,1,0,1,2,1,2,1,2,0,0,1,2,1,1,1,0,1,2,0,
645	NM_021995.2	chr1	-	7907671	7913551	7907825	7913491	5	7907671,7909699,7910871,7912960,7913366,	7907942,7909743,7910982,7912983,7913551,	0	UTS2	cmpl	cmpl	0,1,1,2,0,
646	NM_007262.5	chr1	+	8021770	8045565	8022845	8045114	7	8021770,8022822,8025383,8029404,8030953,8037711,8044953,	8021853,8022935,8025485,8029464,8031023,8037798,8045565,	0	PARK7	cmpl	cmpl	-1,0,0,0,0,1,1,
1	NM_001080397.3	chr1	+	8378173	8404225	8384389	8404073	9	8378173,8384365,8385357,8385877,8390268,8395496,8397875,8399552,8403806,	8378246,8384786,8385450,8386102,8390996,8395650,8398052,8399758,8404225,	0	SLC45A1	cmpl	cmpl	-1,0,1,1,1,0,1,1,0,
81	NM_012102.4	chr1	-	8412463	8877699	8415146	8716356	24	8412463,8415478,8416159,8418255,8419823,8420171,8421822,8422742,8424115,8424805,8425871,8482786,8525984,8555122,8557464,8568685,8601272,8616533,8617476,8674619,8684368,8716031,8852462,8877218,	8415180,8415659,8416306,8418976,8420046,8421550,8421936,8422904,8424315,8424898,8426034,8482867,8526083,8555222,8557589,8568734,8601377,8616630,8617582,8674745,8684439,8716500,8852647,8877699,	0	RERE	cmpl	cmpl	2,1,1,0,2,0,0,0,1,1,0,0,0,2,0,2,2,1,0,0,1,0,-1,-1,
653	NM_001428.5	chr1	-	8921058	8938745	8921418	8934967	12	8921058,8922945,8923293,8923949,8925343,8926337,8927175,8928046,8930510,8931949,8934882,8938638,	8921488,8923004,8923402,8924151,8925541,8926560,8927309,8928116,8930569,8932045,8934976,8938745,	0	ENO1	cmpl	cmpl	2,0,2,1,1,0,1,0,1,1,0,-1,
653	NM_001215.4	chr1	+	9005926	9035151	9005945	9034763	8	9005926,9009321,9017195,9018968,9022645,9027717,9030925,9034680,	9006024,9009501,9017344,9019061,9022715,9027875,9031040,9035151,	0	CA6	cmpl	cmpl	0,1,1,0,0,1,0,1,
654	NM_003039.3	chr1	-	9095164	9129694	9097644	9129595	12	9095164,9097955,9098489,9098886,9099610,9099858,9100122,9101843,9107668,9117506,9118210,9129562,	9097848,9098083,9098565,9098988,9099721,9100046,9100248,9101996,9107793,9117667,9118309,9129694,	0	SLC2A5	cmpl	cmpl	0,1,0,0,0,1,1,1,2,0,0,0,
81	NM_004285.4	chr1	+	9294832	9331396	9304993	9324928	5	9294832,9304983,9307024,9322117,9323567,	9295125,9305620,9307142,9322387,9331396,	0	H6PD	cmpl	cmpl	-1,0,0,1,1,
658	NM_001130924.3	chr1	+	9648968	9674935	9648988	9673141	11	9648968,9655947,9656916,9658506,9661162,9662126,9667614,9669897,9670563,9671810,9673043,	9649101,9656068,9657111,9658683,9661512,9662330,9667847,9669969,9670863,9671948,9674935,	0	TMEM201	cmpl	cmpl	0,2,0,0,0,2,2,1,1,1,1,
659	NM_005026.5	chr1	+	9711788	9789172	9770513	9787104	24	9711788,9751524,9770481,9775598,9775906,9776497,9777016,9777594,9778751,9779978,9780169,9780668,9780799,9781184,9781501,9781818,9782032,9782301,9782585,9783182,9784026,9784333,9784861,9786966,	9711860,9751629,9770654,9775827,9776136,9776677,9777166,9777684,9778973,9780075,9780300,9780719,9780967,9781306,9781645,9781918,9782211,9782414,9782664,9783350,9784150,9784479,9784994,9789172,	0	PIK3CD	cmpl	cmpl	-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,1,2,2,0,2,0,
82	NM_001009566.3	chr1	-	9788983	9884023	9790565	9883791	19	9788983,9791263,9791818,9793458,9794029,9795005,9795524,9795942,9797555,9801151,9803941,9804452,9809518,9809821,9811530,9815171,9816538,9833329,9883700,	9790763,9791448,9791954,9793604,9794200,9795232,9795673,9796100,9797612,9801314,9804063,9804701,9809704,9809971,9811739,9815367,9816568,9833452,9884023,	0	CLSTN1	cmpl	cmpl	0,1,0,1,1,2,0,1,1,0,1,1,1,1,2,1,1,1,0,
661	NM_022787.4	chr1	+	10003532	10045556	10032131	10042759	5	10003532,10032075,10035649,10041088,10042358,	10003573,10032246,10035833,10041228,10045556,	0	NMNAT1	cmpl	cmpl	-1,0,1,2,1,
82	NM_183416.4	chr1	+	10270627	10368655	10292386	10364705	21	10270627,10292307,10316304,10318550,10321962,10327437,10328209,10331559,10332298,10335485,10336378,10338043,10342457,10351139,10352104,10355143,10355717,10356639,10356954,10357231,10363220,	10270936,10292492,10316381,10318730,10322028,10327616,10328321,10331637,10332364,10335561,10336457,10338186,10342591,10351219,10352180,10355223,10355824,10356723,10357135,10357304,10368655,	0	KIF1B	cmpl	cmpl	-1,0,1,0,0,0,2,0,0,0,1,2,1,0,2,0,2,1,1,2,0,
82	NM_015074.3	chr1	+	10270763	10441661	10292386	10436645	47	10270763,10292307,10316304,10318550,10321962,10327437,10328209,10331559,10332298,10335485,10336378,10338043,10342457,10351139,10352104,10355143,10355717,10356639,10356954,10357231,10380100,10381766,10383941,10384815,10386168,10394577,10396714,10397131,10397428,10399826,10402107,10403289,10405902,10407818,10408706,10412688,10420986,10421749,10423340,10425157,10425466,10428524,10431198,10434373,10434911,10435312,10436602,	10270936,10292492,10316381,10318730,10322028,10327616,10328321,10331637,10332364,10335561,10336457,10338186,10342591,10351219,10352180,10355223,10355824,10356723,10357135,10357304,10380194,10381915,10384120,10384953,10386417,10394696,10396800,10397261,10397591,10399917,10402226,10403345,10406011,10407885,10408791,10412794,10421101,10421883,10423402,10425303,10425706,10428596,10431320,10434523,10435104,10435431,10441661,	0	KIF1B	cmpl	cmpl	-1,0,1,0,0,0,2,0,0,0,1,2,1,0,2,0,2,1,1,2,0,1,0,2,2,2,1,0,1,2,0,2,1,2,0,1,2,0,2,1,0,0,0,2,2,0,2,
664	NM_002631.4	chr1	+	10459120	10480568	10459174	10479806	13	10459120,10459685,10460449,10463127,10464217,10468127,10471474,10473118,10477043,10477432,10478882,10479473,10479686,	10459182,10459761,10460629,10463193,10464336,10468197,10471609,10473308,10477174,10477566,10478982,10479596,10480568,	0	PGD	cmpl	cmpl	0,2,0,0,0,2,0,0,1,0,2,0,0,
83	NM_004565.3	chr1	+	10535006	10690815	10535023	10690044	9	10535006,10555330,10596269,10659294,10678388,10683075,10684396,10687328,10689587,	10535059,10555378,10596354,10659423,10678474,10683178,10684494,10687420,10690815,	0	PEX14	cmpl	cmpl	0,0,0,1,1,0,1,0,2,
83	NM_001079843.3	chr1	-	10696660	10856703	10698998	10753946	21	10696660,10702915,10703216,10704973,10706184,10707857,10709126,10709339,10710748,10710997,10713433,10714475,10715705,10716702,10718564,10719758,10725139,10753930,10765548,10820757,10856620,	10700116,10703057,10703368,10705145,10706383,10708196,10709249,10709494,10710812,10711133,10714275,10714648,10715870,10716793,10718633,10720593,10725628,10753969,10765601,10820914,10856703,	0	CASZ1	cmpl	cmpl	1,0,1,0,2,2,2,0,2,1,2,0,0,2,2,1,1,0,-1,-1,-1,
83	NM_001170754.2	chr1	-	11006531	11042133	11007719	11042094	13	11006531,11007699,11009680,11014075,11015046,11017079,11017672,11018770,11024184,11026414,11030026,11036212,11042068,	11006798,11008901,11009871,11014199,11015243,11017164,11017810,11018809,11024328,11026539,11030146,11036313,11042133,	0	C1orf127	cmpl	cmpl	-1,0,1,0,1,0,0,0,0,1,1,2,0,
669	NM_007375.4	chr1	+	11072710	11085549	11073784	11082711	6	11072710,11073772,11076900,11078789,11080485,11082180,	11072800,11074022,11077064,11078930,11080656,11085549,	0	TARDBP	cmpl	cmpl	-1,0,1,0,0,0,
669	NM_006610.4	chr1	-	11086579	11107296	11086941	11107264	11	11086579,11090232,11090804,11094884,11097749,11102931,11103395,11105464,11106612,11106947,11107259,	11087705,11090307,11090939,11094963,11097868,11103079,11103592,11105596,11106790,11107176,11107296,	0	MASP2	cmpl	cmpl	1,1,1,0,1,0,1,1,0,2,0,
